iter	MAPE	RMSE	R2	MAE
4570	0.1126894286	121960.4637	0.992826036	81169.51309
4571	0.1126854846	121959.0503	0.9928262023	81168.68196
4572	0.1126852361	121958.599	0.9928262554	81168.34525
4573	0.1126880031	121954.9037	0.9928266901	81166.58787
4574	0.1126803319	121952.6532	0.9928269548	81163.56933
4575	0.1126778569	121951.2836	0.9928271159	81162.79494
4576	0.1126811253	121950.3583	0.9928272248	81161.73491
4577	0.1126818042	121947.4265	0.9928275697	81159.36438
4578	0.1126809115	121946.9178	0.9928276295	81158.79748
4579	0.1126736399	121935.6749	0.9928289519	81154.69383
4580	0.1126650756	121929.7686	0.9928296466	81147.23874
4581	0.1126561713	121923.2886	0.9928304087	81142.93423
4582	0.1126543361	121918.433	0.9928309798	81139.99629
4583	0.1126261561	121906.1512	0.9928324241	81129.76421
4584	0.1126198093	121894.0415	0.992833848	81122.55129
4585	0.1126174922	121893.2656	0.9928339393	81121.52007
4586	0.1126167277	121892.8221	0.9928339914	81121.04638
4587	0.1126144624	121889.9016	0.9928343348	81118.84396
4588	0.1126167186	121883.2056	0.9928351221	81114.34
4589	0.1126129422	121859.476	0.9928379117	81106.52551
4590	0.1126091552	121850.7558	0.9928389367	81100.04046
4591	0.1125865084	121841.7455	0.9928399957	81092.72633
4592	0.1125812103	121830.4651	0.9928413214	81090.45235
4593	0.1125777613	121823.357	0.9928421567	81085.03556
4594	0.1125691773	121799.7678	0.9928449285	81072.88896
4595	0.1125664898	121798.0631	0.9928451287	81071.87605
4596	0.1125514053	121790.1921	0.9928460535	81068.26099
4597	0.1125508814	121789.6023	0.9928461227	81067.74388
4598	0.1125473696	121780.272	0.9928472188	81064.59115
4599	0.1125407181	121777.2452	0.9928475744	81061.6278
4600	0.1125319612	121768.6207	0.9928485874	81052.74739
4601	0.112528866	121757.4574	0.9928498986	81050.5212
4602	0.1125251496	121751.8351	0.9928505589	81047.1754
4603	0.1125250319	121738.4297	0.9928521332	81040.40991
4604	0.1125159537	121729.8727	0.992853138	81035.73892
4605	0.1125004431	121721.5792	0.9928541118	81029.88565
4606	0.1124981117	121718.1838	0.9928545105	81028.65791
4607	0.1124961247	121713.8958	0.9928550139	81026.58844
4608	0.1124880155	121703.204	0.9928562691	81018.37267
4609	0.1124833529	121696.0887	0.9928571044	81014.94134
4610	0.1124796867	121684.6433	0.9928584479	81006.9926
4611	0.1124722798	121673.34	0.9928597746	81001.75379
4612	0.1124679762	121661.6987	0.9928611409	80997.32101
4613	0.1124657545	121652.3478	0.9928622382	80994.36335
4614	0.112445374	121629.2199	0.9928649519	80982.26079
4615	0.1124376547	121618.7516	0.9928661801	80973.69671
4616	0.1124202595	121611.5415	0.9928670259	80968.91783
4617	0.1124189072	121604.7215	0.9928678259	80964.55998
4618	0.1124104439	121598.5408	0.9928685509	80961.13221
4619	0.1124095821	121598.0609	0.9928686072	80960.62386
4620	0.112407944	121593.8846	0.992869097	80957.75272
4621	0.1124026608	121588.3541	0.9928697457	80952.11145
4622	0.1124011337	121586.7724	0.9928699312	80951.14132
4623	0.1124000301	121583.2362	0.9928703459	80947.17787
4624	0.1123899876	121572.9158	0.9928715563	80936.94856
4625	0.1123863445	121567.5908	0.9928721807	80934.9243
4626	0.1123801216	121564.754	0.9928725134	80931.44311
4627	0.1123728064	121551.8911	0.9928740216	80924.1671
4628	0.1123442714	121541.9195	0.9928751908	80913.84384
4629	0.112330996	121536.2288	0.9928758579	80910.71044
4630	0.1123250239	121526.6864	0.9928769766	80901.29185
4631	0.1123198843	121523.0742	0.9928774	80899.27882
4632	0.1123128425	121520.0457	0.992877755	80896.63092
4633	0.1123132214	121513.9538	0.9928784691	80892.37445
4634	0.1123216103	121508.3626	0.9928791244	80889.79361
4635	0.1123193598	121503.9351	0.9928796434	80888.12956
4636	0.1123181255	121492.0121	0.9928810407	80883.91236
4637	0.1123152386	121482.922	0.992882106	80880.24861
4638	0.1123096672	121474.3945	0.9928831052	80874.14778
4639	0.1123058483	121461.5757	0.9928846072	80869.85059
4640	0.1123044295	121460.2095	0.9928847672	80869.08842
4641	0.1123026592	121458.1498	0.9928850086	80868.03141
4642	0.1123010841	121454.9902	0.9928853787	80866.83982
4643	0.1122980766	121448.1005	0.9928861859	80862.6754
4644	0.1123004561	121436.0586	0.9928875965	80857.34961
4645	0.1122992005	121435.5618	0.9928876547	80856.80533
4646	0.1122932069	121430.7722	0.9928882157	80854.52882
4647	0.1122880369	121424.0283	0.9928890057	80850.25765
4648	0.112287969	121423.5819	0.9928890579	80849.95091
4649	0.1122859228	121403.7589	0.9928913795	80841.18659
4650	0.112277779	121392.2597	0.9928927261	80832.51171
4651	0.1122708649	121380.6713	0.992894083	80825.54706
4652	0.1122644146	121369.7949	0.9928953564	80819.26045
4653	0.112262459	121368.7485	0.9928954789	80818.2857
4654	0.1122619534	121368.2757	0.9928955343	80817.80531
4655	0.1122608225	121367.832	0.9928955862	80817.3451
4656	0.1122578372	121356.6558	0.9928968946	80808.21487
4657	0.1122569153	121350.4899	0.9928976164	80804.58704
4658	0.1122468213	121345.9321	0.9928981499	80800.98359
4659	0.1122437073	121335.2898	0.9928993955	80793.4588
4660	0.1122396136	121326.5856	0.9929004142	80788.66001
4661	0.112220771	121321.5345	0.9929010053	80784.60783
4662	0.1122146394	121317.2991	0.992901501	80781.63851
4663	0.112212649	121313.9959	0.9929018875	80780.04464
4664	0.1122148912	121310.2556	0.9929023252	80777.05514
4665	0.1122094638	121292.346	0.9929044208	80764.06358
4666	0.1122085418	121291.848	0.9929044791	80763.48658
4667	0.1121763629	121280.5545	0.9929058003	80754.4795
4668	0.1121750108	121280.072	0.9929058568	80753.97405
4669	0.112165286	121272.8664	0.9929066997	80748.06224
4670	0.1121642437	121272.3852	0.992906756	80747.58514
4671	0.1121555465	121263.3999	0.9929078071	80740.23154
4672	0.1121533514	121260.5911	0.9929081356	80739.05778
4673	0.1121482214	121258.2214	0.9929084128	80737.10065
4674	0.1121485178	121257.803	0.9929084617	80736.79166
4675	0.1121485583	121256.601	0.9929086023	80736.0361
4676	0.1121505895	121245.8434	0.9929098605	80731.839
4677	0.1121477555	121244.6756	0.9929099971	80731.07174
4678	0.1121431653	121231.9516	0.9929114852	80723.90745
4679	0.1121397306	121225.0553	0.9929122916	80721.58368
4680	0.1121347222	121219.9742	0.9929128857	80719.21922
4681	0.1121286272	121208.6637	0.9929142082	80712.6635
4682	0.1121259938	121206.1242	0.9929145051	80710.90243
4683	0.112122804	121201.2475	0.9929150753	80708.12039
4684	0.1121192129	121192.2177	0.9929161309	80703.82785
4685	0.112118851	121191.867	0.9929161719	80703.65986
4686	0.1121023749	121181.2549	0.9929174125	80696.98987
4687	0.1121016208	121172.4494	0.9929184417	80692.62217
4688	0.1121013195	121167.156	0.9929190604	80689.45086
4689	0.1120957304	121163.4796	0.9929194901	80686.2492
4690	0.1120957923	121146.7763	0.9929214422	80678.97778
4691	0.1120992728	121139.3022	0.9929223156	80673.80519
4692	0.1120959834	121133.2233	0.9929230259	80670.80127
4693	0.1120903618	121131.3738	0.992923242	80669.54232
4694	0.112090214	121129.8943	0.9929234149	80668.82789
4695	0.1120880964	121127.992	0.9929236371	80667.51791
4696	0.1120867116	121124.5973	0.9929240338	80665.42478
4697	0.1120617152	121117.4895	0.9929248642	80659.79805
4698	0.1120610858	121117.0228	0.9929249187	80659.39365
4699	0.1120584084	121116.3286	0.9929249998	80658.6418
4700	0.1120301927	121109.8293	0.9929257591	80654.09752
4701	0.1120293992	121109.3493	0.9929258152	80653.55874
4702	0.1120238117	121106.1328	0.992926191	80651.62804
4703	0.1120220751	121093.3005	0.9929276899	80644.57941
4704	0.1120188074	121084.3097	0.9929287401	80639.47111
4705	0.1120179924	121083.8012	0.9929287995	80638.93216
4706	0.1120060629	121077.83	0.9929294969	80632.10526
4707	0.1119873611	121070.5891	0.9929303425	80621.61552
4708	0.1119855886	121069.8823	0.9929304251	80620.6532
4709	0.1119785192	121061.7089	0.9929313796	80615.42774
4710	0.1119774793	121061.2133	0.9929314375	80614.85573
4711	0.111970479	121041.953	0.9929336864	80606.18251
4712	0.1119674009	121038.1444	0.9929341311	80603.32878
4713	0.1119665935	121037.6792	0.9929341854	80602.94857
4714	0.1119656046	121037.0358	0.9929342606	80602.14183
4715	0.1119613974	121023.72	0.9929358151	80598.6314
4716	0.1119399417	121011.0013	0.9929372998	80586.73958
4717	0.1119249313	121001.556	0.9929384023	80575.61085
4718	0.1119242952	121000.3804	0.9929385395	80574.88641
4719	0.1119058986	120992.3715	0.9929394743	80568.84233
4720	0.111902924	120985.873	0.9929402327	80564.76647
4721	0.1119011418	120968.5488	0.9929422544	80548.66918
4722	0.1118982983	120966.8771	0.9929424494	80547.885
4723	0.1118972274	120966.3985	0.9929425053	80547.35416
4724	0.1118979702	120964.3236	0.9929427474	80546.06254
4725	0.1118993741	120957.928	0.9929434936	80543.42385
4726	0.1118983876	120957.4111	0.992943554	80542.75679
4727	0.1118966509	120956.2857	0.9929436853	80541.88733
4728	0.111897002	120953.6166	0.9929439967	80539.70743
4729	0.111893053	120941.8565	0.9929453687	80538.12278
4730	0.1118928562	120941.4302	0.9929454184	80537.75114
4731	0.1118913674	120926.8505	0.9929471192	80529.96311
4732	0.1118879638	120915.5837	0.9929484334	80523.20371
4733	0.1118892514	120910.3227	0.992949047	80520.21863
4734	0.1118863275	120898.8492	0.9929503851	80513.64865
4735	0.1118592518	120887.9944	0.9929516509	80506.63369
4736	0.1118519247	120877.9906	0.9929528174	80502.65756
4737	0.1118368071	120870.2753	0.992953717	80494.78699
4738	0.1118354498	120868.2808	0.9929539495	80493.10439
4739	0.1118361265	120866.9286	0.9929541072	80492.10321
4740	0.1118344751	120853.0247	0.9929557281	80488.1862
4741	0.111833371	120849.7914	0.9929561051	80487.0335
4742	0.1118239565	120832.8496	0.9929580799	80481.49168
4743	0.1118156496	120831.2208	0.9929582697	80479.5984
4744	0.1118023387	120820.8183	0.9929594821	80470.79919
4745	0.1117980404	120804.2743	0.9929614101	80457.53648
4746	0.1117904198	120794.1377	0.9929625913	80450.55508
4747	0.1117919128	120786.5482	0.9929634756	80446.65252
4748	0.1117882091	120771.7769	0.9929651965	80439.01287
4749	0.1117877686	120768.5142	0.9929655766	80437.90785
4750	0.1117869676	120760.1905	0.9929665462	80431.6054
4751	0.1117856976	120747.8751	0.9929679807	80425.702
4752	0.1117823071	120740.4624	0.9929688441	80420.61492
4753	0.1117819494	120739.2024	0.9929689908	80419.93712
4754	0.1117756858	120732.8003	0.9929697364	80417.60847
4755	0.111774587	120723.9586	0.9929707661	80414.67669
4756	0.1117695932	120706.8626	0.9929727568	80405.85949
4757	0.1117683786	120705.7734	0.9929728836	80405.29134
4758	0.1117645186	120702.5333	0.9929732609	80403.18095
4759	0.1117282932	120691.5857	0.9929745354	80392.19011
4760	0.1117261011	120688.6988	0.9929748715	80390.52623
4761	0.11171972	120679.3251	0.9929759628	80386.12672
4762	0.1116959567	120670.9401	0.9929769388	80380.64327
4763	0.1116771057	120660.6122	0.9929781409	80371.16483
4764	0.1116669249	120653.6625	0.9929789498	80362.05813
4765	0.1116663227	120644.8395	0.9929799766	80354.53995
4766	0.1116632819	120643.6075	0.99298012	80353.94361
4767	0.1116604983	120631.6508	0.9929815113	80349.79111
4768	0.1116463032	120619.9555	0.9929828722	80340.37384
4769	0.1116488103	120615.9749	0.9929833353	80338.31842
4770	0.1116459432	120611.9748	0.9929838007	80335.26951
4771	0.1116455434	120611.5068	0.9929838552	80334.84681
4772	0.1116359752	120603.4657	0.9929847907	80331.03769
4773	0.1116365855	120599.5526	0.9929852459	80328.76384
4774	0.1116336336	120592.3839	0.9929860798	80325.11983
4775	0.111623979	120584.794	0.9929869627	80320.32212
4776	0.1116226263	120574.3076	0.9929881824	80317.05162
4777	0.1116223297	120561.4641	0.9929896761	80312.69355
4778	0.11162247	120559.8267	0.9929898665	80310.97377
4779	0.1116153745	120554.9283	0.9929904361	80306.41792
4780	0.1116124223	120551.8182	0.9929907978	80305.06785
4781	0.1116131045	120550.4114	0.9929909614	80304.51816
4782	0.1116135458	120546.8468	0.9929913759	80303.50387
4783	0.111602984	120536.6016	0.9929925671	80296.70813
4784	0.1115987812	120534.8686	0.9929927686	80295.21963
4785	0.1115933159	120519.9397	0.9929945043	80287.1732
4786	0.1115919417	120512.0561	0.9929954208	80282.99506
4787	0.1115845866	120506.6709	0.9929960468	80281.17176
4788	0.1115741806	120501.3401	0.9929966664	80276.39022
4789	0.1115660085	120489.6934	0.9929980201	80269.60317
4790	0.1115608808	120477.8673	0.9929993945	80264.85453
4791	0.1115594688	120460.6555	0.9930013947	80260.42083
4792	0.1115596947	120456.1891	0.9930019136	80258.73574
4793	0.111547401	120447.4658	0.9930029272	80256.21654
4794	0.1115415868	120437.1634	0.9930041241	80250.44121
4795	0.1115387058	120434.6353	0.9930044178	80248.73244
4796	0.1115354672	120427.6396	0.9930052305	80242.59364
4797	0.111532984	120416.4967	0.9930065248	80237.46428
4798	0.1115300108	120415.3037	0.9930066634	80236.33334
4799	0.1115266068	120406.9315	0.9930076359	80231.48016
4800	0.1115257186	120396.3886	0.9930088603	80225.61447
4801	0.1115166122	120376.8473	0.9930111296	80215.2086
4802	0.1115107644	120375.7696	0.9930112547	80214.4943
4803	0.1115125329	120372.402	0.9930116457	80211.63569
4804	0.1115053541	120367.1492	0.9930122556	80208.85109
4805	0.1114997901	120357.526	0.9930133729	80203.67101
4806	0.1114930902	120347.8432	0.993014497	80196.77835
4807	0.1114926513	120347.4461	0.9930145431	80196.48723
4808	0.1114907393	120346.2899	0.9930146773	80196.04166
4809	0.1114880985	120328.0041	0.9930167999	80186.97908
4810	0.111486339	120323.601	0.993017311	80184.3684
4811	0.1114869708	120315.5864	0.9930182412	80180.39575
4812	0.1114859793	120315.1483	0.993018292	80179.89728
4813	0.1114771268	120306.7149	0.9930192707	80171.5675
4814	0.1114749402	120305.5726	0.9930194033	80170.74067
4815	0.1114656457	120300.2059	0.9930200261	80165.44627
4816	0.1114647494	120299.0175	0.993020164	80164.64103
4817	0.1114693643	120289.2706	0.993021295	80158.56999
4818	0.1114675439	120288.3749	0.9930213989	80157.78342
4819	0.1114388848	120282.6776	0.9930220599	80152.14354
4820	0.1114370487	120281.6468	0.9930221795	80151.46722
4821	0.1114354742	120280.4102	0.993022323	80150.69887
4822	0.1114352572	120279.9927	0.9930223715	80150.35795
4823	0.1114343981	120279.589	0.9930224183	80149.99855
4824	0.1114320266	120268.198	0.9930237399	80145.6491
4825	0.1114253217	120260.0527	0.9930246848	80140.94386
4826	0.1114231959	120253.1047	0.9930254907	80137.28483
4827	0.1114037436	120242.9331	0.9930266706	80124.89947
4828	0.1114017304	120241.3825	0.9930268504	80123.88169
4829	0.1113866488	120233.6481	0.9930277475	80117.4085
4830	0.1113761793	120228.5578	0.9930283378	80113.4451
4831	0.1113754002	120228.1013	0.9930283908	80113.06515
4832	0.111380406	120224.6502	0.993028791	80110.95198
4833	0.1113744935	120214.3911	0.9930299807	80106.29444
4834	0.1113745155	120205.9152	0.9930309635	80101.86603
4835	0.111374362	120205.0011	0.9930310695	80101.24906
4836	0.1113729812	120204.559	0.9930311208	80100.81251
4837	0.111372768	120197.1305	0.9930319821	80097.94271
4838	0.1113648234	120193.7987	0.9930323684	80094.61018
4839	0.1113640732	120180.3573	0.9930339267	80089.62197
4840	0.1113610085	120178.5602	0.993034135	80088.23792
4841	0.1113569112	120171.4881	0.9930349548	80083.1167
4842	0.1113550102	120165.886	0.9930356042	80081.6389
4843	0.1113489223	120157.685	0.9930365548	80072.86932
4844	0.1113357623	120148.9621	0.9930375657	80066.94322
4845	0.1113351725	120148.5466	0.9930376139	80066.53813
4846	0.1113266598	120131.2085	0.9930396232	80055.44718
4847	0.1113258227	120130.7122	0.9930396807	80055.07856
4848	0.1113190498	120119.9134	0.993040932	80049.91491
4849	0.111318639	120105.2443	0.9930426316	80046.4824
4850	0.1113130761	120099.2899	0.9930433214	80042.3352
4851	0.1113101375	120086.5413	0.9930447982	80036.9406
4852	0.1113097648	120086.1299	0.9930448459	80036.61998
4853	0.111308033	120085.4596	0.9930449235	80035.8774
4854	0.111303766	120080.4926	0.9930454989	80030.72563
4855	0.1112869608	120066.4884	0.9930471209	80022.14122
4856	0.1112812585	120061.7056	0.9930476748	80019.35619
4857	0.1112808618	120061.2685	0.9930477254	80018.99456
4858	0.111278123	120060.5922	0.9930478038	80018.1754
4859	0.1112619064	120050.6345	0.9930489569	80011.92318
4860	0.1112465314	120044.7621	0.9930496369	80008.44227
4861	0.1112417354	120035.3661	0.9930507249	80003.22838
4862	0.1112414783	120035.0204	0.993050765	80002.93558
4863	0.1112412342	120034.6382	0.9930508092	80002.68176
4864	0.111239398	120027.1431	0.993051677	79999.0605
4865	0.1112402285	120014.9757	0.9930530857	79993.06709
4866	0.1112346457	120009.2615	0.9930537472	79989.84685
4867	0.1112303935	119994.8259	0.9930554182	79982.84722
4868	0.1112216025	119986.168	0.9930564203	79976.5424
4869	0.1112138925	119980.3621	0.9930570922	79972.36384
4870	0.1112095669	119971.205	0.993058152	79969.28175
4871	0.1112078076	119970.0502	0.9930582856	79967.96175
4872	0.1111996809	119961.5527	0.9930592689	79957.61316
4873	0.1111932179	119953.5389	0.9930601962	79954.26214
4874	0.1111918435	119953.0969	0.9930602474	79953.83057
4875	0.1111904081	119952.6358	0.9930603007	79953.34492
4876	0.1111868887	119945.6511	0.9930611089	79948.13662
4877	0.1111859428	119945.1892	0.9930611623	79947.66849
4878	0.1111853199	119942.6124	0.9930614605	79946.49516
4879	0.1111750394	119931.3097	0.9930627681	79941.15999
4880	0.1111742802	119930.9303	0.993062812	79940.73774
4881	0.1111733474	119930.541	0.993062857	79940.34869
4882	0.1111716054	119924.7932	0.9930635219	79936.45662
4883	0.1111703325	119924.3645	0.9930635715	79935.90785
4884	0.1111694128	119915.5236	0.9930645942	79925.4999
4885	0.1111694295	119915.1259	0.9930646402	79925.3175
4886	0.1111625657	119903.5489	0.9930659793	79915.04386
4887	0.1111568837	119899.44	0.9930664545	79911.04225
4888	0.1111565759	119894.3858	0.993067039	79908.42152
4889	0.1111562021	119893.9687	0.9930670873	79908.11432
4890	0.1111519331	119883.0348	0.9930683517	79902.30034
4891	0.1111505264	119882.6345	0.993068398	79901.8947
4892	0.1111472257	119870.903	0.9930697546	79898.12191
4893	0.1111429062	119849.4551	0.9930722344	79888.90889
4894	0.1111435983	119849.0453	0.9930722817	79888.61036
4895	0.1111367674	119825.8444	0.9930749637	79878.19835
4896	0.1111367016	119822.0525	0.9930754019	79876.90656
4897	0.1111329231	119802.6921	0.9930776395	79868.52888
4898	0.1111297565	119801.6544	0.9930777594	79867.96702
4899	0.1111221081	119799.7004	0.9930779852	79866.14433
4900	0.1111164557	119791.2551	0.9930789611	79861.20967
4901	0.1111098534	119785.067	0.9930796761	79858.84251
4902	0.1111081767	119781.7594	0.9930800583	79856.49017
4903	0.1111021904	119766.4183	0.9930818307	79844.21915
4904	0.1110907941	119763.9389	0.9930821172	79842.15699
4905	0.1110899755	119759.6833	0.9930826088	79840.13916
4906	0.1110891906	119759.2761	0.9930826558	79839.7227
4907	0.1110893683	119756.1226	0.9930830201	79837.79305
4908	0.1110892948	119755.5334	0.9930830882	79837.31414
